timestamp,stage,config_name,shake_name,candidate_name,instance,n,k,seed,time_limit,config_json,feasible,max_route,total_distance,balance,runtime,iterations,outer_iterations
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,615.6407385844001,12152.749121016677,24.811721526750034,10.000183299998753,558,2
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,587.200249808,53557.002191509375,235.99961513969998,10.001836300012656,143,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,587.200249808,56440.294337852705,90.91897112569995,10.003032200038433,142,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,587.200249808,54661.74349870821,175.59614045880994,10.003328499966301,171,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1133.05718833819,5633.69160866346,11.96232428818007,10.000085599953309,878,67
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1129.88046898399,5621.24411566496,8.177136396020387,10.000043099978939,790,66
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1132.1139559195,5653.318081025181,4.823631208700135,10.000046900007874,934,64
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,698.0207953316999,13578.680437108156,36.68043996998995,10.000084300059825,626,9
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,717.1265576639,13544.217525024378,62.59678062923001,10.000333200092427,656,9
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,698.0207953316999,13508.16475150614,38.436804520335954,10.000151899992488,599,6
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,683.243366603,48738.6809622629,601.0071829905,10.002606700058095,120,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,683.243366603,54999.827744085036,456.4559217063601,10.002041700063273,123,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,683.243366603,53057.38325257142,465.91550910910007,10.003036199952476,155,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,994.825851644,4937.815765439914,17.956992134326015,10.00007629999891,2493,229
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,994.825851644,4964.4158784588035,3.7855693706002285,10.000041399965994,2369,218
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,994.825851644,4963.468056466034,3.2599723830162475,10.000040099956095,2563,236
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,999.586390967,19585.676013247692,38.84544499900801,10.00022450007964,857,19
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,999.586390967,19567.637642180693,36.97068468215036,10.000139000010677,778,27
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,999.586390967,19570.232460442996,34.255605347279925,10.000156600028276,781,28
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,997.904381345,59007.67665319986,997.904381345,10.006584000075236,110,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,997.904381345,61932.008961834574,969.96836678235,10.003633600077592,98,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,997.904381345,59827.17878297362,993.8178958158501,10.00205290003214,89,1
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1131.43415014568,22400.53609303363,40.24822992116992,10.000109100015834,422,8
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1142.3306349753198,22618.76201808098,30.46332101912003,10.000250900047831,548,2
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1167.0002619089003,22983.937054200705,50.825785436100205,10.000216299900785,393,3
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1350.1649205843,26273.13145568279,63.360194697310135,10.000127900042571,576,8
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1392.4606275053895,27362.567876063284,42.807722839959524,10.000403400044888,452,3
20260606_233522,candidate_tuning,shake10__cand32,shake10,cand32,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 10}",True,1350.1649205843,26610.230657870856,54.19713376799996,10.00019659998361,559,5
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1731.5992939524006,8616.07845181231,17.85501153900077,10.000051800045185,831,70
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1741.7206457732004,8576.95948514701,43.86968707662027,10.000048600020818,973,69
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1714.0168974612998,8511.08446986301,26.11176976799993,10.000041599967517,893,71
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,899.0667132416,17368.899363024982,72.04261721930015,10.000254099955782,435,4
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,902.4456726151999,17621.884611473502,47.356574779199946,10.000094699906185,460,7
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,903.37722381257,17679.520733758407,37.159534701860025,10.00015059998259,445,3
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,693.807353604,67005.27117653347,90.44225997077001,10.001380599918775,139,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,693.807353604,67452.27211702292,86.08162522091015,10.003013599896803,135,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,693.807353604,67491.9585325974,97.87080648203994,10.003505200031213,122,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,890.7447573036001,4376.65870340968,31.704068196800108,10.000066800042987,909,80
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,949.2161739626001,4724.97380058608,9.54783602919997,10.000085599953309,891,76
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,849.4688053773999,4115.505965235981,37.398373470649744,10.000073799979873,936,81
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,607.69539912757,11889.386341560172,54.156307084170066,10.000298900064081,492,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,602.56346000109,11931.559468858328,15.897444734389978,10.000177400070243,433,2
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,615.6407385844001,12147.897473097306,24.811721526750034,10.000295800040476,546,2
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,587.200249808,53557.002191509375,235.99961513969998,10.000966399908066,140,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,587.200249808,56441.697977729775,90.91897112569995,10.001318600028753,145,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,587.200249808,54668.61421378232,170.5445403765999,10.003058400005102,174,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1133.05718833819,5633.69160866346,11.96232428818007,10.000064600026235,869,66
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1129.88046898399,5621.24411566496,8.177136396020387,10.000057300087065,797,66
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1132.1139559195,5653.318081025181,4.823631208700135,10.000061200000346,942,65
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,698.0207953316999,13573.731519021658,36.68043996998995,10.0001907000551,601,7
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,717.1265576639,13544.217525024378,62.59678062923001,10.00032300001476,659,9
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,698.0207953316999,13504.569417556406,38.436804520335954,10.000119899981655,606,6
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,683.243366603,48763.1840309863,601.0071829905,10.001732300035655,129,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,683.243366603,55363.03447116484,409.61971116660004,10.000278800027445,142,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,683.243366603,53099.986079434966,465.86267258360004,10.002018200000748,160,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,994.825851644,4937.815765439914,17.956992134326015,10.000092700007372,2561,236
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,994.825851644,4964.4158784588035,3.7855693706002285,10.000079000019468,2405,222
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,994.825851644,4963.468056466034,3.2599723830162475,10.000080000027083,2599,240
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,999.586390967,19585.676013247692,38.84544499900801,10.000152900000103,857,19
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,999.586390967,19567.637642180693,36.97068468215036,10.000134999980219,767,26
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,999.586390967,19569.263067398802,34.89683364866994,10.000066200038418,751,25
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,997.904381345,59936.65380472016,983.30928656157,10.00054210005328,113,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,997.904381345,61932.008961834574,969.96836678235,10.003026799997315,98,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,997.904381345,58849.07834312049,997.904381345,10.004094599978998,85,1
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1143.69128936388,22449.089035693814,52.50536913937003,10.000225899973884,381,8
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1143.9983124696,22687.121629493908,30.636048131100097,10.000112700043246,498,2
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1167.0002619089003,22965.5731308497,64.33651050189997,10.000185400014743,402,3
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1350.1649205843,26309.8323659293,62.00021607919962,10.00013610010501,625,9
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1392.4606275053895,27360.29494633008,42.807722839959524,10.000129699939862,476,3
20260606_233522,candidate_tuning,shake10__cand48,shake10,cand48,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 10}",True,1350.1649205843,26551.574045204812,43.607408895599974,10.000208600074984,600,5
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1716.7093289345005,8519.76238983601,36.281113138100636,10.000078800017945,1076,135
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1741.7206457732004,8618.373714243411,32.06572208841999,10.000062100007199,1239,150
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1823.7886803228198,9073.20695098321,15.515328196119981,10.000060699996538,1188,159
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,885.4774252854801,17097.73323957885,85.30662475318013,10.000233000027947,389,10
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,902.4456726151999,17573.2873648594,46.113652283399915,10.0001379000023,465,19
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,908.3594626308301,17850.57587136803,27.819127904910147,10.000092200003564,426,10
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,693.807353604,66964.61670101537,90.44225997077001,10.001715100021102,134,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,693.807353604,67452.27211702292,86.08162522091015,10.00071549997665,134,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,693.807353604,67491.9585325974,97.87080648203994,10.00204529997427,122,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,890.7447573036001,4351.7517044489805,29.342196902099886,10.00011539994739,1096,148
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,892.7458616826001,4159.99377189578,89.52328994297011,10.000058199977502,1202,137
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,849.4688053773999,4116.51793993604,37.56818588415979,10.000052399933338,1254,164
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,615.015186264,12091.72609948096,65.23141475029001,10.00023250002414,488,6
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,599.6963298463291,11780.485045570826,38.278368120449045,10.000375899951905,426,3
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,613.2291455467999,12163.27556320444,17.981276831279956,10.000144599936903,502,4
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,587.200249808,53473.92347181925,262.85206568639995,10.001813799957745,120,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,587.200249808,56583.21993663372,99.79369927151993,10.00196619995404,78,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,587.200249808,54580.63739274173,271.22982013469993,10.002854299964383,121,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1180.4628177406498,5893.30108511166,4.5282778607399905,10.00007190008182,1104,140
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1129.88046898399,5617.65150889886,9.541847646680253,10.000060599995777,912,117
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1148.69686314896,5734.95716149789,4.773204601229963,10.000054899952374,1071,133
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,698.0207953316999,13563.52472033548,39.53683977192986,10.000105699989945,613,22
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,717.1265576639,13501.323372040275,57.950605690728025,10.000247499905527,690,17
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,698.0207953316999,13372.27170941034,53.158039123829894,10.000098400050774,635,18
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,683.243366603,48763.1840309863,601.0071829905,10.002144700032659,129,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,683.243366603,55038.53537946646,518.6792884287,10.001465399982408,137,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,683.243366603,53085.93033209031,465.86267258360004,10.00162380002439,158,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,994.825851644,4918.243298428894,28.50432933858599,10.000073699979112,3464,470
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,994.825851644,4966.954171316754,2.840963371409998,10.000042900093831,2926,390
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,994.825851644,4961.328848118584,5.043114866116298,10.000053799943998,3371,446
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,999.586390967,19572.077213321532,35.40997081766045,10.000387700041756,910,30
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,999.586390967,19641.27707916258,25.399956072990108,10.00022909999825,768,44
